polarity,tweetId,dateTime,query,username,tweet,likes,retweets,ParseDate,Weekday,Day,Month,Year,yearMonth,Date,Entity
0,1975078817,Sat May 30 14:24:10 PDT 2009,NO_QUERY,hellorachael,@FrazJ i hate you ,2508,281,5/30/2009 14:24,5,Saturday,May,2009,2009_May,30,@FrazJ
0,1975212648,Sat May 30 14:41:03 PDT 2009,NO_QUERY,snipeyhead,"It's very crowded and hot in here, and I'm sweaty and too short to see the tv ",1468,47,5/30/2009 14:41,5,Saturday,May,2009,2009_May,30,tv
0,1975228915,Sat May 30 14:43:04 PDT 2009,NO_QUERY,ashleyluvsjbvfc,my dad is watching willy wonka....they said golden tickets and i was soo close to crying i just suck my tounge out and left...i miss tom! ,768,166,5/30/2009 14:43,5,Saturday,May,2009,2009_May,30,dad
0,1975241236,Sat May 30 14:44:41 PDT 2009,NO_QUERY,ashleyluvsjbvfc,@Sara_VFC ha what are u a pirate?? URRRGGGGHHHHH stupid thing...made me think of tommy poo ,1956,53,5/30/2009 14:44,5,Saturday,May,2009,2009_May,30,@Sara_VFC
0,1975423800,Sat May 30 15:07:36 PDT 2009,NO_QUERY,kyoisorange,@natbubba it doesn't? Oh sorry  And me and you have? By who? ;L,2374,108,5/30/2009 15:07,5,Saturday,May,2009,2009_May,30,@natbubba
0,1975481241,Sat May 30 15:14:58 PDT 2009,NO_QUERY,emmaluxton,@cazob agreed. i wanna see them. or just know they are here ,1938,189,5/30/2009 15:14,5,Saturday,May,2009,2009_May,30,@cazob
0,1975494944,Sat May 30 15:16:41 PDT 2009,NO_QUERY,emmaluxton,@Char_SOS same and they watched them rehearse fly with me 10 TIMES.. and chatted with them for like 10mins i think ,2205,286,5/30/2009 15:16,5,Saturday,May,2009,2009_May,30,@Char_SOS
0,1975552096,Sat May 30 15:23:59 PDT 2009,NO_QUERY,ashleyluvsjbvfc,@Ebbathegreatest i cry at school and everyone looks at me weird  i was like WTF U LOOKING AT GO SOMEWHERE,2543,77,5/30/2009 15:23,5,Saturday,May,2009,2009_May,30,@Ebbathegreatest
0,1975559247,Sat May 30 15:24:55 PDT 2009,NO_QUERY,ashleyluvsjbvfc,@Ebbathegreatest oh yea!! byee ,395,189,5/30/2009 15:24,5,Saturday,May,2009,2009_May,30,@Ebbathegreatest
0,1975604145,Sat May 30 15:30:35 PDT 2009,NO_QUERY,ashleyluvsjbvfc,@JBnVFCLover786  @thomasfiss haha twitter convo with thomas...i remeber these *hugs tighter too* never leave me..us!!!,2786,218,5/30/2009 15:30,5,Saturday,May,2009,2009_May,30,@thomasfiss
0,1975608337,Sat May 30 15:31:06 PDT 2009,NO_QUERY,lizamtl,@DonnieWahlberg gah!!! STILL twitterberry?!?!  hunnnnnnn why arent u listening to us????? We need you more interactive on here!,2417,11,5/30/2009 15:31,5,Saturday,May,2009,2009_May,30,@DonnieWahlberg
0,1975611320,Sat May 30 15:31:29 PDT 2009,NO_QUERY,Sims_Galore,"http://forum.simsgalore.co.uk/ Edited Around, Now Using SMF - MyBB Doesnt like new Server ",2086,17,5/30/2009 15:31,5,Saturday,May,2009,2009_May,30,SMF
0,1975614270,Sat May 30 15:31:51 PDT 2009,NO_QUERY,Boddingtons,@Kat_KittyKat hey the gym sucked this morning!   my legs were killing me from running on the treadmill..,1642,231,5/30/2009 15:31,5,Saturday,May,2009,2009_May,30,@Kat_KittyKat
0,1975625895,Sat May 30 15:33:21 PDT 2009,NO_QUERY,HanaStephenson, im being attacked by a moth!!  its scary stuff  haha!,2270,246,5/30/2009 15:33,5,Saturday,May,2009,2009_May,30,im
0,1975628997,Sat May 30 15:33:45 PDT 2009,NO_QUERY,HanaStephenson,i miss @therealtiffany  she hasnt been on in ages ,2375,21,5/30/2009 15:33,5,Saturday,May,2009,2009_May,30,@therealtiffany
0,1975640490,Sat May 30 15:35:13 PDT 2009,NO_QUERY,Boddingtons,@Kat_KittyKat lol yea I know I hate it....I have to space the runs out a bit more or my legs will be shit..   heheeh,244,290,5/30/2009 15:35,5,Saturday,May,2009,2009_May,30,@Kat_KittyKat
0,1975646937,Sat May 30 15:36:01 PDT 2009,NO_QUERY,activistchica,@Audrey_O i think i left it in my friend's car. he still needs to check. ugh!!  i always lose shit! lol,138,193,5/30/2009 15:36,5,Saturday,May,2009,2009_May,30,friend
0,1975656203,Sat May 30 15:37:12 PDT 2009,NO_QUERY,LittleBitTwistd,we've got @jonathanrknight @donniewahlberg &amp; @jordanknight &amp; @dannywood tweeted 2day but @joeymcintyre went 2 dance&amp;never came back ,1281,252,5/30/2009 15:37,5,Saturday,May,2009,2009_May,30,@donniewahlberg
0,1975673115,Sat May 30 15:39:24 PDT 2009,NO_QUERY,MissLaura317,@Daizz26  FML. I want Comcast back!,2667,188,5/30/2009 15:39,5,Saturday,May,2009,2009_May,30,@Daizz26 FML
0,1975786906,Sat May 30 15:54:09 PDT 2009,NO_QUERY,kjgriffin18,@DonniesCupcake sorry your having trouble  I wish I could help try like deleting the program and then reinstalling it?,856,215,5/30/2009 15:54,5,Saturday,May,2009,2009_May,30,program
0,1975818021,Sat May 30 15:58:11 PDT 2009,NO_QUERY,activistchica,"@Audrey_O yeah, i know. i hope i find it too! ",888,71,5/30/2009 15:58,5,Saturday,May,2009,2009_May,30,@Audrey_O
0,1975904301,Sat May 30 16:09:18 PDT 2009,NO_QUERY,kyoisorange,Ima try and sleep after family guy. Will prob fail again like last night ,1528,233,5/30/2009 16:09,5,Saturday,May,2009,2009_May,30,Ima
0,1975975226,Sat May 30 16:18:49 PDT 2009,NO_QUERY,emmaluxton,fml i dont wanna be singlee ,2442,283,5/30/2009 16:18,5,Saturday,May,2009,2009_May,30,singlee
0,1975976422,Sat May 30 16:18:59 PDT 2009,NO_QUERY,Sims_Galore,@insidebigbro i just downloaded one of ur Animated DP's but when i got to add it it says its to large ,962,272,5/30/2009 16:18,5,Saturday,May,2009,2009_May,30,@insidebigbro
0,1976015142,Sat May 30 16:24:11 PDT 2009,NO_QUERY,PaterzAttack,"@REDZ1LLA I had water on my side, but somehow I threw my pillow at my water bottle and now my carpets wet ",1233,86,5/30/2009 16:24,5,Saturday,May,2009,2009_May,30,@REDZ1LLA
0,1976086254,Sat May 30 16:33:19 PDT 2009,NO_QUERY,inashlalaland,im just missing my ness? i want to to call you gilr   don't be saad  iloveeuwitthallmyheartsoffivanessarollahudgensdefronjonas,314,83,5/30/2009 16:33,5,Saturday,May,2009,2009_May,30,im
0,1976098888,Sat May 30 16:34:59 PDT 2009,NO_QUERY,activistchica,@Ashley_NK Me too chica. I always lose shit. This time I used a tiny wallet like paper thin black. Hard to see! Shit!! ,98,121,5/30/2009 16:34,5,Saturday,May,2009,2009_May,30,@Ashley_NK
0,1976101496,Sat May 30 16:35:18 PDT 2009,NO_QUERY,ashleyluvsjbvfc,i need a hug ,2224,262,5/30/2009 16:35,5,Saturday,May,2009,2009_May,30,hug
0,1976136855,Sat May 30 16:40:00 PDT 2009,NO_QUERY,ashleyluvsjbvfc,@JBnVFCLover786 @thomasfiss yeah... ,1456,234,5/30/2009 16:40,5,Saturday,May,2009,2009_May,30,@JBnVFCLover786
0,1976138388,Sat May 30 16:40:12 PDT 2009,NO_QUERY,Sims_Galore,@surfichris nope ,2660,107,5/30/2009 16:40,5,Saturday,May,2009,2009_May,30,@surfichris
0,1976257637,Sat May 30 16:56:02 PDT 2009,NO_QUERY,Boddingtons,@architeuth1s yea yea... ,327,22,5/30/2009 16:56,5,Saturday,May,2009,2009_May,30,@architeuth1s
0,1976338894,Sat May 30 17:06:37 PDT 2009,NO_QUERY,XMissxXxMurderX,no one says hello anymore. ,558,184,5/30/2009 17:06,5,Saturday,May,2009,2009_May,30,no one
0,1976408913,Sat May 30 17:15:52 PDT 2009,NO_QUERY,I_enigma,@conem LOL (sarcasm) There was no flippin communication  - You had to be there to understand fully - ppl think mobiles work EVERYWHERE,1008,1,5/30/2009 17:15,5,Saturday,May,2009,2009_May,30,@conem LOL
0,1976458418,Sat May 30 17:22:38 PDT 2009,NO_QUERY,MissLaura317,"@januarycrimson Is that what it was? I was gonna ask you what you sent me b/c I got something, but nothing showed up.  Why fail, phone?",2162,71,5/30/2009 17:22,5,Saturday,May,2009,2009_May,30,@januarycrimson
0,1976478064,Sat May 30 17:25:53 PDT 2009,NO_QUERY,Sims_Galore,@ModtheSpore lol and u cant close it for ages  the words of the song pop up ,2396,175,5/30/2009 17:25,5,Saturday,May,2009,2009_May,30,@ModtheSpore
0,1976492128,Sat May 30 17:29:01 PDT 2009,NO_QUERY,activistchica,Bubbles has been found but my wallet has not. ,17,189,5/30/2009 17:29,5,Saturday,May,2009,2009_May,30,Bubbles
0,1976553295,Sat May 30 18:25:33 PDT 2009,NO_QUERY,Sims_Galore,im posting on Seesmic but my tweets say From Web? LOL #twitterfail ,888,189,5/30/2009 18:25,5,Saturday,May,2009,2009_May,30,im
0,1976555281,Sat May 30 18:25:50 PDT 2009,NO_QUERY,its_me_betty,back from a very yucky dinner ,2499,151,5/30/2009 18:25,5,Saturday,May,2009,2009_May,30,dinner
0,1976632948,Sat May 30 18:37:59 PDT 2009,NO_QUERY,CforrClemmensen,@martinsays nooooooooooooooooooooooooooooooooooooooooooooooooooo what if he dies ,2495,110,5/30/2009 18:37,5,Saturday,May,2009,2009_May,30,@martinsays nooooooooooooooooooooooooooooooooooooooooooooooooooo
0,1976645864,Sat May 30 18:39:58 PDT 2009,NO_QUERY,jemjem1983,Just got home from A&amp;E ,1139,69,5/30/2009 18:39,5,Saturday,May,2009,2009_May,30,home
0,1976665690,Sat May 30 18:43:11 PDT 2009,NO_QUERY,jemjem1983,Dosed up on painkillers. Hopefully I won't throw up again  .......why me?,2652,137,5/30/2009 18:43,5,Saturday,May,2009,2009_May,30,painkillers
0,1976717769,Sat May 30 18:51:31 PDT 2009,NO_QUERY,zenjar,Another perfect Saturday night wasted working  (via #zenjar ),2440,250,5/30/2009 18:51,5,Saturday,May,2009,2009_May,30,#zenjar
0,1976737719,Sat May 30 18:55:16 PDT 2009,NO_QUERY,kikimarie593,"@Unusual_Peanut OMG I LOVED The Uninvited! That movie was AMAZING! I wanted to buy it today, but the DVD cost too much money. ",1712,173,5/30/2009 18:55,5,Saturday,May,2009,2009_May,30,@Unusual_Peanut OMG
0,1976845278,Sat May 30 19:16:23 PDT 2009,NO_QUERY,jemillahayne,@jessstroup I miss 90210! When will it be back? ,1552,130,5/30/2009 19:16,5,Saturday,May,2009,2009_May,30,@jessstroup
0,1977029122,Sat May 30 19:54:54 PDT 2009,NO_QUERY,esmeg,WTF is going on with twitter tonight. This is getting frustrating ,2719,152,5/30/2009 19:54,5,Saturday,May,2009,2009_May,30,WTF
0,1977153920,Sat May 30 20:14:11 PDT 2009,NO_QUERY,kjgriffin18,@DonniesCupcake yess I tried that twice  man I got this like a year ago err so mad my brother trtying to fix it though hopefully he get it,1049,54,5/30/2009 20:14,5,Saturday,May,2009,2009_May,30,man
0,1977179509,Sat May 30 20:18:22 PDT 2009,NO_QUERY,PaterzAttack,I keep having to try and load twitter about 5 times just to check it once... ,2504,208,5/30/2009 20:18,5,Saturday,May,2009,2009_May,30,twitter
0,1977225757,Sat May 30 20:25:49 PDT 2009,NO_QUERY,activistchica,Damn..he can't find it in his car! I am screwed! ,1184,118,5/30/2009 20:25,5,Saturday,May,2009,2009_May,30,car
0,1977350159,Sat May 30 20:46:28 PDT 2009,NO_QUERY,archangelmaggie,"darn it, twitter won't send message to my new phone!  does anyone have any ideas as to why that could be? hahaha",2562,44,5/30/2009 20:46,5,Saturday,May,2009,2009_May,30,twitter
0,1977380265,Sat May 30 20:51:55 PDT 2009,NO_QUERY,DaisyFab,Don't talk about my boo  @FlyTunes,984,99,5/30/2009 20:51,5,Saturday,May,2009,2009_May,30,boo
0,1977541762,Sat May 30 21:10:54 PDT 2009,NO_QUERY,lisisilveira,@PetLvr I still can't upload my pic  not working,970,237,5/30/2009 21:10,5,Saturday,May,2009,2009_May,30,@PetLvr
0,1977552244,Sat May 30 21:12:10 PDT 2009,NO_QUERY,Sims_Galore,@peachdoll nope havent got enough dosh ,2567,217,5/30/2009 21:12,5,Saturday,May,2009,2009_May,30,@peachdoll
0,1977606747,Sat May 30 21:18:54 PDT 2009,NO_QUERY,Sims_Galore,@surfichris okay renaming didnt work ,1483,210,5/30/2009 21:18,5,Saturday,May,2009,2009_May,30,@surfichris
0,1977638257,Sat May 30 21:22:50 PDT 2009,NO_QUERY,DaisyFab,Shaddup u hurtin my feelings  @FlyTunes,529,201,5/30/2009 21:22,5,Saturday,May,2009,2009_May,30,@FlyTunes
0,1977671548,Sat May 30 21:27:11 PDT 2009,NO_QUERY,mnrmg,@Fozziebare you don't talk to me anymore. ,2140,3,5/30/2009 21:27,5,Saturday,May,2009,2009_May,30,@Fozziebare
0,1977687095,Sat May 30 21:29:15 PDT 2009,NO_QUERY,MissLaura317,@RobPattzNews Dangit. I wanted to see Kris.  Thanks for the info!,2166,294,5/30/2009 21:29,5,Saturday,May,2009,2009_May,30,@RobPattzNews Dangit
0,1977729349,Sat May 30 21:34:48 PDT 2009,NO_QUERY,MissLaura317,"@chyeahitsalicia Dude, MTE!  I'm a sad panda.",2089,119,5/30/2009 21:34,5,Saturday,May,2009,2009_May,30,@chyeahitsalicia Dude
0,1977754599,Sat May 30 21:38:12 PDT 2009,NO_QUERY,jemillahayne,I'm still angry at PARRA. Why do they always seem to disappoint me when i least expect it? ,2447,288,5/30/2009 21:38,5,Saturday,May,2009,2009_May,30,PARRA
0,1977840384,Sat May 30 21:49:48 PDT 2009,NO_QUERY,amazingphoebe,/waits for text back ,752,103,5/30/2009 21:49,5,Saturday,May,2009,2009_May,30,waits
0,1977977439,Sat May 30 22:08:29 PDT 2009,NO_QUERY,caseysevenfold,leaving for brisbane in 2 days. I feel a bit sick though ,41,172,5/30/2009 22:08,5,Saturday,May,2009,2009_May,30,brisbane
0,1978006031,Sat May 30 22:12:37 PDT 2009,NO_QUERY,lisisilveira,@RichBassett hello my dearest Rich thank you!! avatar is there can see it when I click on the place of the avatar in my page twitter prob ,2448,32,5/30/2009 22:12,5,Saturday,May,2009,2009_May,30,Rich
0,1978040079,Sat May 30 22:17:29 PDT 2009,NO_QUERY,SUGARvampchick,@thexartiste itchy like crazy...yes its driving me nuts ,2699,191,5/30/2009 22:17,5,Saturday,May,2009,2009_May,30,@thexartiste
0,1978265558,Sat May 30 22:52:11 PDT 2009,NO_QUERY,brightondoll,@alams ily 2!! I had to change it - gettin' too many creeps with the other one ,414,86,5/30/2009 22:52,5,Saturday,May,2009,2009_May,30,@alams
0,1978412901,Sat May 30 23:16:52 PDT 2009,NO_QUERY,HanaStephenson,7:15am just woke up and now doing homework. Way to early to be doing it! But i have to  x,2118,289,5/30/2009 23:16,5,Saturday,May,2009,2009_May,30,Way
0,1978544343,Sat May 30 23:41:31 PDT 2009,NO_QUERY,CforrClemmensen,baccck! and im dissa[potitned at the 5 follwers i LOST ,259,277,5/30/2009 23:41,5,Saturday,May,2009,2009_May,30,follwers
0,1978561759,Sat May 30 23:44:43 PDT 2009,NO_QUERY,CforrClemmensen,"aww use are still voting. i gave up, ",521,98,5/30/2009 23:44,5,Saturday,May,2009,2009_May,30,use
0,1978648797,Sun May 31 00:01:01 PDT 2009,NO_QUERY,SandiMon,@endlessblush only half? poo. and tomorrow is shit-hits-the-fan Monday ,2371,88,5/31/2009 0:01,6,Sunday,May,2009,2009_May,31,@endlessblush
0,1978660792,Sun May 31 00:03:13 PDT 2009,NO_QUERY,CforrClemmensen,"this weekend was soooo wasted!  im going,        x",455,271,5/31/2009 0:03,6,Sunday,May,2009,2009_May,31,im
0,1978759815,Sun May 31 00:22:25 PDT 2009,NO_QUERY,lizamtl,Someone tell me why i'm eating m&amp;ms at this hour........................... ,2551,190,5/31/2009 0:22,6,Sunday,May,2009,2009_May,31,Someone
0,1978803406,Sun May 31 00:31:21 PDT 2009,NO_QUERY,wizdomlakers,@ecalderon19 good for ignoring me ,42,146,5/31/2009 0:31,6,Sunday,May,2009,2009_May,31,@ecalderon19
0,1978812373,Sun May 31 00:33:15 PDT 2009,NO_QUERY,wizdomlakers,@DjVandal I wanna rape you ,213,221,5/31/2009 0:33,6,Sunday,May,2009,2009_May,31,@DjVandal
0,1978878561,Sun May 31 00:47:16 PDT 2009,NO_QUERY,Knot2serious,"@NillaDrop I've seen that clip... it's pretty crazy! haha The bull never called back or even said thanks.  Not just people suck, bulls too",605,197,5/31/2009 0:47,6,Sunday,May,2009,2009_May,31,clip
0,1978972555,Sun May 31 01:07:56 PDT 2009,NO_QUERY,gina_pina_14,"@aianna21 I think I just saw Albiol's baby. On a really tiny pic, but I think it's her. I want to see Chenteeee's ",5,172,5/31/2009 1:07,6,Sunday,May,2009,2009_May,31,@aianna21
0,1979004026,Sun May 31 01:15:13 PDT 2009,NO_QUERY,lizamtl,@JonathanRKnight I'm not Jon........  Just got the news elsewhere.........,2559,240,5/31/2009 1:15,6,Sunday,May,2009,2009_May,31,@JonathanRKnight
0,1979015061,Sun May 31 01:17:47 PDT 2009,NO_QUERY,rebeccao372,@yorkshirenick38 haha hello cheeky nicky im fine having a lovely weekend...What about you? whaere have you been no tweets for ages  xxx,1248,66,5/31/2009 1:17,6,Sunday,May,2009,2009_May,31,@yorkshirenick38
0,1979052512,Sun May 31 01:26:49 PDT 2009,NO_QUERY,lizamtl, not even Truck and Fish is making me happy right now...............,2150,103,5/31/2009 1:26,6,Sunday,May,2009,2009_May,31,Truck
0,1979069656,Sun May 31 01:30:50 PDT 2009,NO_QUERY,DominaCaffeine,@Storm_Crow Hey why does @NovaWildstar get huggles and I don't *sulk* ,1623,66,5/31/2009 1:30,6,Sunday,May,2009,2009_May,31,@Storm_Crow Hey
0,1979109888,Sun May 31 01:40:40 PDT 2009,NO_QUERY,rebeccao372,@smudge372 ohh sorry and i thought it was coz you wanted to go with me  lol xx,2167,86,5/31/2009 1:40,6,Sunday,May,2009,2009_May,31,@smudge372
0,1979118962,Sun May 31 01:42:53 PDT 2009,NO_QUERY,Boddingtons,@architeuth1s no why I am here..BTW you left me last night ,775,283,5/31/2009 1:42,6,Sunday,May,2009,2009_May,31,@architeuth1s
0,1979162999,Sun May 31 01:53:34 PDT 2009,NO_QUERY,brightondoll,why is Sunday here already? wtf? where did my weekend go? ,1482,240,5/31/2009 1:53,6,Sunday,May,2009,2009_May,31,none
0,1979166289,Sun May 31 01:54:23 PDT 2009,NO_QUERY,caseysevenfold,I have the worst taste in the back of my throat ,2856,243,5/31/2009 1:54,6,Sunday,May,2009,2009_May,31,taste
0,1979169490,Sun May 31 01:55:08 PDT 2009,NO_QUERY,tannwick,This seemed like a good idea when I first came across it - but the more I think about the less impressed I am  http://tinyurl.com/pbg866,2703,214,5/31/2009 1:55,6,Sunday,May,2009,2009_May,31,idea
0,1979170246,Sun May 31 01:55:19 PDT 2009,NO_QUERY,PembsDave,@JanieByrne  whats Low.... :S im foncused now,2470,168,5/31/2009 1:55,6,Sunday,May,2009,2009_May,31,@JanieByrne
0,1979176233,Sun May 31 01:56:47 PDT 2009,NO_QUERY,tannwick,Trying to change my FB profile pic but app playing up ,291,252,5/31/2009 1:56,6,Sunday,May,2009,2009_May,31,FB profile pic
0,1979196405,Sun May 31 02:01:18 PDT 2009,NO_QUERY,DominaCaffeine,@NovaWildstar But it's scary  and I have no Novasnuggles,2351,249,5/31/2009 2:01,6,Sunday,May,2009,2009_May,31,@NovaWildstar
0,1979209147,Sun May 31 02:04:28 PDT 2009,NO_QUERY,tannwick,@SapphyNo1 Tom has been &quot;daft&quot; all week too - really hyper  Never mind 6 or so weeks left  &lt;Not thinking about the levels of work&gt; ;),271,168,5/31/2009 2:04,6,Sunday,May,2009,2009_May,31,@SapphyNo1 Tom
0,1979261619,Sun May 31 02:17:36 PDT 2009,NO_QUERY,TehStalker,if i remembered my $20 i would have my earbuds right now ,534,107,5/31/2009 2:17,6,Sunday,May,2009,2009_May,31,earbuds
0,1979269263,Sun May 31 02:19:35 PDT 2009,NO_QUERY,caseysevenfold,SHOWWEERRR TIMEEE I think. I need to wash my hair. So upset I cant dye my hair before atl ,1668,99,5/31/2009 2:19,6,Sunday,May,2009,2009_May,31,hair
0,1979274282,Sun May 31 02:20:46 PDT 2009,NO_QUERY,TehStalker,has 5 texts left ,326,165,5/31/2009 2:20,6,Sunday,May,2009,2009_May,31,texts
0,1979276447,Sun May 31 02:21:18 PDT 2009,NO_QUERY,maliajonas,cant be bothered ,2351,147,5/31/2009 2:21,6,Sunday,May,2009,2009_May,31,none
0,1979294285,Sun May 31 02:25:58 PDT 2009,NO_QUERY,willtompsett,@salandpepper Morning my dear x x x no shorts today due to strapped up leg - achy calf muscle ,686,24,5/31/2009 2:25,6,Sunday,May,2009,2009_May,31,@salandpepper
0,1979322385,Sun May 31 02:32:59 PDT 2009,NO_QUERY,willtompsett,@karmachord And it will still be a while before George pops up again. The bugger beat me in a camp-off and has been buried ,1369,60,5/31/2009 2:32,6,Sunday,May,2009,2009_May,31,@karmachord
0,1979336881,Sun May 31 02:36:36 PDT 2009,NO_QUERY,tannwick,"@SapphyNo1 d'oh, really not with it this am ",687,115,5/31/2009 2:36,6,Sunday,May,2009,2009_May,31,@SapphyNo1
0,1979429025,Sun May 31 03:00:32 PDT 2009,NO_QUERY,jemjem1983,@Icklesal it's the worst pain I've ever felt!!! It was worse than giving birth to Amber!! Hopefully the worst has gone. Fingers crossed! ,1690,240,5/31/2009 3:00,6,Sunday,May,2009,2009_May,31,@Icklesal
0,1979695143,Sun May 31 04:07:47 PDT 2009,NO_QUERY,NinaMcFLY,"@tommcfly : aaaw, poor Tom.  maybe you can swim later? hope you have fun, nevertheless. much love from Germany, you know.  xx",2270,141,5/31/2009 4:07,6,Sunday,May,2009,2009_May,31,@tommcfly
0,1979736590,Sun May 31 04:17:53 PDT 2009,NO_QUERY,jemillahayne,"@stePRINCE no you don't want to be dead,  you depressed person! ",2499,161,5/31/2009 4:17,6,Sunday,May,2009,2009_May,31,@stePRINCE
0,1979755902,Sun May 31 04:22:34 PDT 2009,NO_QUERY,scribblegurl,Oblivion gives me room spins.  Ugh. ,657,95,5/31/2009 4:22,6,Sunday,May,2009,2009_May,31,Oblivion
0,1979823633,Sun May 31 04:39:03 PDT 2009,NO_QUERY,jemillahayne,"@stePRINCE  it's him that everything's bad. Aw,  be online soon to talk to you. Xx.",1947,263,5/31/2009 4:39,6,Sunday,May,2009,2009_May,31,@stePRINCE
0,1979844545,Sun May 31 04:44:09 PDT 2009,NO_QUERY,Tanya_xO,Assignment time!! ,1708,97,5/31/2009 4:44,6,Sunday,May,2009,2009_May,31,none
0,1979852204,Sun May 31 04:45:58 PDT 2009,NO_QUERY,scribblegurl,"@Fengschwing that may be, but i was digging primeval. ",8,213,5/31/2009 4:45,6,Sunday,May,2009,2009_May,31,@Fengschwing
0,1979855764,Sun May 31 04:46:49 PDT 2009,NO_QUERY,scribblegurl,"@patrick_f henshaw left the show.    i'm not happy either. i thought it was a gimmick, but i checked, &amp; he's done. ",2942,4,5/31/2009 4:46,6,Sunday,May,2009,2009_May,31,henshaw
0,1979911073,Sun May 31 04:59:53 PDT 2009,NO_QUERY,jemillahayne,@stePRINCE  life will be better soon.,98,181,5/31/2009 4:59,6,Sunday,May,2009,2009_May,31,@stePRINCE
0,1979913035,Sun May 31 05:00:12 PDT 2009,NO_QUERY,pearlbones,i do not own summery clothes!     annoying.,2604,77,5/31/2009 5:00,6,Sunday,May,2009,2009_May,31,clothes
0,1979932365,Sun May 31 05:04:31 PDT 2009,NO_QUERY,stu_art_ist,@kellycairns Operation  sorry to hear your heading off to hospital now ,1248,122,5/31/2009 5:04,6,Sunday,May,2009,2009_May,31,@kellycairns Operation
0,1980044541,Sun May 31 05:29:23 PDT 2009,NO_QUERY,pearlbones,just remembered the second reason why she hated the sun/heat ,1236,113,5/31/2009 5:29,6,Sunday,May,2009,2009_May,31,reason
0,1980050066,Sun May 31 05:30:28 PDT 2009,NO_QUERY,amazingphoebe,waits for @sebby_peek to text  i miss himmmmm ,2640,213,5/31/2009 5:30,6,Sunday,May,2009,2009_May,31,waits
0,1980202597,Sun May 31 06:01:48 PDT 2009,NO_QUERY,letssingbaby,@alexsaywhaaaat you're so lucky you'll get to hang out with brandon and lauren ,1801,254,5/31/2009 6:01,6,Sunday,May,2009,2009_May,31,@alexsaywhaaaat
0,1980211358,Sun May 31 06:03:29 PDT 2009,NO_QUERY,I_enigma,@trevoryoung I'm just having prob with tweetdeck since 17.28hrs-haven;t been able 2 get any updates-haven;t been home-so no prob til now ,2050,267,5/31/2009 6:03,6,Sunday,May,2009,2009_May,31,prob
0,1980252142,Sun May 31 06:11:11 PDT 2009,NO_QUERY,I_enigma,tweetdeck seems 2B working now-I shut down &amp; restarted-had to log back in - but is working - also means I lost all tweets between 4-11pm ,332,219,5/31/2009 6:11,6,Sunday,May,2009,2009_May,31,tweetdeck
0,1980309308,Sun May 31 06:21:40 PDT 2009,NO_QUERY,jbfanforever94,@xDevikax ahh i want to but its not out in poland.  i'll have to wait for the DVD.,2694,90,5/31/2009 6:21,6,Sunday,May,2009,2009_May,31,@xDevikax
0,1980417366,Sun May 31 06:41:00 PDT 2009,NO_QUERY,iamloz_JsPR,@IzzyJ_Is_Here @roll_a_fatty  - Sundays seem to be those nights  ... I think I just need a good cry,277,51,5/31/2009 6:41,6,Sunday,May,2009,2009_May,31,@IzzyJ_Is_Here
0,1980554762,Sun May 31 07:04:03 PDT 2009,NO_QUERY,jemjem1983,@jepsipepsi awww rain?  it's so hot and sunny here in Ipswich ,1167,102,5/31/2009 7:04,6,Sunday,May,2009,2009_May,31,@jepsipepsi
0,1980590863,Sun May 31 07:09:43 PDT 2009,NO_QUERY,faiznurdavid,@chevale no  I just got home and my bro conquer the tv again!  yea can't wait for the next eps!!,554,261,5/31/2009 7:09,6,Sunday,May,2009,2009_May,31,@chevale
0,1980595344,Sun May 31 07:10:24 PDT 2009,NO_QUERY,jbfanforever94,@xDevikax really?? i didn't get it. ,2386,105,5/31/2009 7:10,6,Sunday,May,2009,2009_May,31,@xDevikax
0,1980676971,Sun May 31 07:23:20 PDT 2009,NO_QUERY,Sims_Galore, Maths Exam tomorrow ,1909,146,5/31/2009 7:23,6,Sunday,May,2009,2009_May,31,Maths Exam
0,1980708477,Sun May 31 07:28:18 PDT 2009,NO_QUERY,emmaluxton,"@katieanncurtis yep  . i ahte calculator ones. I have NO idea what will be on it, probs trig and pythag.  a week full of exams. YAY",2258,278,5/31/2009 7:28,6,Sunday,May,2009,2009_May,31,@katieanncurtis yep
0,1980712090,Sun May 31 07:28:52 PDT 2009,NO_QUERY,emmaluxton,@mariedancerr it gets worse girll . ,820,163,5/31/2009 7:28,6,Sunday,May,2009,2009_May,31,@mariedancerr
0,1980833223,Sun May 31 07:47:20 PDT 2009,NO_QUERY,leighannirvine,oh god oil wasn't a good idea - i'm now burnt! ,9,73,5/31/2009 7:47,6,Sunday,May,2009,2009_May,31,oil
0,1980898735,Sun May 31 07:57:02 PDT 2009,NO_QUERY,Bizarre57,"@ladyofsalzburg Oooo.  As u might expect, I had to Google that.  Poor you.  ",1443,235,5/31/2009 7:57,6,Sunday,May,2009,2009_May,31,@ladyofsalzburg Oooo
0,1981003201,Sun May 31 08:11:23 PDT 2009,NO_QUERY,hellorachael,@FrazJ My writing isn't that bad! ,842,294,5/31/2009 8:11,6,Sunday,May,2009,2009_May,31,@FrazJ
0,1981084889,Sun May 31 08:22:53 PDT 2009,NO_QUERY,iamloz_JsPR,"@roll_a_fatty - yes , yes , yes ...  group hug xxx",1335,232,5/31/2009 8:22,6,Sunday,May,2009,2009_May,31,@roll_a_fatty
